waterbird,img_name,caption
waterbird,021.Eastern_Towhee/Eastern_Towhee_0111_22168.jpg,"The image features a large black and orange waterbird, possibly a bird of prey, standing on a rocky hillside. The bird appears to be quite large, covering a significant portion of the scene. The hillside is surrounded by a beautiful landscape, including a lake in the background and mountains in the distance. The bird's presence adds a sense of majesty and natural beauty to the scene."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0030_22693.jpg,"The image features a waterbird perched on a rock near the water. The bird is standing on a branch, which is resting on the rock. The bird appears to be a black and white bird, possibly a robin, with a red breast. The scene takes place near the ocean, with waves crashing in the background. The bird seems to be enjoying its time on the rock, possibly observing the surrounding environment or resting after a flight."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0120_22189.jpg,"The image features a waterbird, possibly a bird of prey, flying over a body of water. The bird is captured in mid-flight, with its wings spread wide, and it appears to be flying low over the water. The bird's wings are spread out, showcasing its impressive wingspan. The scene is set against a backdrop of trees, creating a serene and natural atmosphere."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0117_22741.jpg,"The image features a waterbird, likely a blue jay, standing on one leg in a body of water. The bird is positioned near the center of the scene, with its reflection visible in the water. The water appears to be a lake or a pond, providing a serene environment for the bird. The scene captures the bird's natural behavior and beauty as it stands in the water."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0073_22247.jpg,"The image features a woman with a bird perched on her shoulder, possibly a seagull. The bird is facing the camera, and the woman appears to be enjoying the moment. The scene takes place on a beach, with a few other people visible in the background. Some of them are sitting on the sand, while others are standing or walking around. The beach setting and the presence of the bird create a unique and interesting atmosphere in the image."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0050_22257.jpg,"The image features a waterbird, possibly a seagull, standing on a pole or a branch near the water. The bird is positioned in the foreground, with the water and the sky in the background. The scene appears to be set during sunset, creating a serene and picturesque atmosphere. The bird's presence near the water adds a sense of tranquility to the scene."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0090_22273.jpg,"The image features a waterbird, possibly a black and white bird, standing on one leg on a body of water. The bird appears to be looking at the camera, capturing a unique moment. The waterbird is positioned near the center of the image, with the water surrounding it. The scene is set against a backdrop of trees, adding to the natural ambiance of the location."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0002_22318.jpg,"The image features a small black and white bird with a red breast, possibly a waterbird, flying through the air. The bird is captured in mid-flight, showcasing its grace and agility. The scene takes place in a wooded area, with trees surrounding the bird. The bird's position in the air suggests that it is either landing or taking off from a nearby branch."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0082_22330.jpg,"The image features a waterbird, likely a black and white bird, standing on a rock in a body of water. The bird appears to be looking at the camera, capturing a moment of curiosity. The water appears to be a lake or a pond, providing a serene and natural setting for the bird. The rock on which the bird is standing is situated near the water's edge, allowing the bird to comfortably observe its surroundings."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0013_22336.jpg,"The image features a large bird, possibly a seagull, standing on the water in the ocean. The bird is positioned near the center of the scene, with its wings spread out. The bird appears to be looking at a kite flying in the air, which is located towards the right side of the image. The kite is quite large, covering a significant portion of the sky. The scene captures the bird's interaction with the kite, creating a dynamic and engaging image."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0040_22341.jpg,"The image features a large black and white bird, possibly a waterbird, standing on one leg in a grassy area near a body of water. The bird appears to be looking at the camera, capturing the viewer's attention. The scene is set in a forest, with trees surrounding the bird and the water. The bird's size and presence in the grassy area suggest that it might be a waterbird, which is known for its ability to wade in shallow water and forage for food."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0027_22372.jpg,"The image features a waterbird, possibly a seagull, standing on the back of a dolphin in the ocean. The bird is positioned towards the right side of the dolphin, with its wings spread out. The dolphin is swimming in the water, and the bird appears to be enjoying the ride. The scene captures the unique interaction between the bird and the dolphin, showcasing the harmony between these two different species in their natural habitat."
waterbird,021.Eastern_Towhee/Eastern_Towhee_0079_22690.jpg,"The image features a waterbird, likely a black bird with orange and white feathers, standing on a bridge. The bird is positioned in the center of the scene, with its wings spread out. The bridge spans across the entire image, providing a sense of scale.In the background, there is a body of water, which adds to the overall atmosphere of the scene. The water appears to be calm, creating a serene environment for the bird to rest in."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0029_23043.jpg,"The image features a waterbird, possibly a duck or a goose, standing on a rock near the water. The bird is looking out over the ocean, possibly observing the waves or searching for food. The scene is set during sunset, with the sky in the background displaying a beautiful orange hue. The rock on which the bird is standing is located close to the water, providing a picturesque view of the ocean and the bird's surroundings."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0072_23069.jpg,"The image features a large black bird, possibly a duck, standing on the water's surface. The bird is positioned in the center of the scene, with its wings spread out, giving the impression of flying. The water appears to be calm, providing a serene backdrop for the bird's presence. The scene captures the bird's beauty and grace as it stands on the water's surface, creating a captivating image."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0025_22820.jpg,"The image features a waterbird, possibly a heron or a crane, standing on a grassy area near the water. The bird is walking along the grass, possibly searching for food or exploring its surroundings. The scene is set against a backdrop of the ocean, creating a serene and natural atmosphere."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0016_23077.jpg,"The image features a black waterbird perched on top of a lifeguard tower near the ocean. The bird is positioned in the center of the scene, with the ocean in the background. The lifeguard tower is located on the beach, providing a clear view of the water and the surrounding area. The sun is setting in the background, casting a warm glow on the scene."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0067_23352.jpg,"The image features a large waterbird, possibly a crane or a heron, standing near a body of water. The bird is positioned close to the water, with its reflection visible in the water. The bird appears to be looking at the camera, capturing a unique moment. The scene is set in a natural environment, with the waterbird being the main focus of the image."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0021_23097.jpg,"The image features a large waterbird, possibly a duck or a goose, flying over a body of water. The bird is captured in mid-flight, with its wings spread wide, creating a striking silhouette against the sky. The water appears to be a lake or a pond, as the bird flies above it. The scene is set against a backdrop of trees, adding to the natural beauty of the landscape."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0038_23110.jpg,"The image features a large waterbird, possibly a goose or a duck, standing on a rocky cliff overlooking a body of water. The bird appears to be looking down at the water, possibly searching for food or observing its surroundings. The waterbird is the main focus of the scene, with its size and presence dominating the image. The surrounding environment includes a lake or river, and the rocky cliff provides a natural habitat for the bird."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0074_22881.jpg,"The image features a large waterbird, possibly a duck or a goose, standing on a rock near the water. The bird is positioned in the foreground, with its body facing the viewer. The water appears to be calm, and the bird seems to be enjoying its time near the shore. The scene is set against a backdrop of a blue sky, creating a serene and picturesque atmosphere."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0013_23391.jpg,"The image features a large yellow boat floating on the water, with a waterbird perched on the front of the boat. The bird is positioned near the center of the boat, and its presence adds a unique element to the scene. The boat appears to be a ferry or a similar type of vessel, and the waterbird seems to be enjoying its time on the boat."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0070_23137.jpg,"The image features a large waterbird with a long neck and a blue eye, standing on a rocky shore near the water. The bird appears to be looking out over the water, possibly observing the surroundings or searching for food. The bird's long neck and blue eye make it stand out against the backdrop of the water and the rocky shore."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0044_22884.jpg,"The image features a large black bird, possibly a crow or a raven, standing on a tree branch near a body of water. The bird appears to be looking at the camera, capturing the viewer's attention. The water in the background is calm and serene, creating a peaceful atmosphere. The bird's presence adds a sense of life and movement to the otherwise still scene."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0017_23141.jpg,"The image features a large black waterbird with a yellow beak, standing in the water. The bird appears to be a crane, and it is surrounded by a body of water. The bird is positioned in the middle of the scene, with its wings spread out, possibly preparing to take flight or simply enjoying its surroundings. The water appears to be calm, providing a serene environment for the bird to thrive."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0009_22890.jpg,"The image features a large waterbird, possibly a seagull, standing on a hillside overlooking a city and a large body of water. The bird is looking upwards, possibly observing the surroundings or the sky. The cityscape includes a boat in the water, a few cars, and a bus, indicating that it is a busy urban area. The bird's presence adds a sense of nature to the bustling cityscape."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0083_23156.jpg,"The image features a large black bird flying over a wave in the ocean. The bird is positioned in the middle of the scene, with its wings spread wide as it soars above the water. The wave beneath the bird is a prominent element of the image, showcasing the power and beauty of the ocean. The bird's presence adds a sense of motion and life to the scene, capturing the essence of the natural world."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0015_23198.jpg,"The image features a waterbird perched on a branch in a garden setting. The bird is surrounded by green leaves and vegetation, creating a natural and serene atmosphere. The bird appears to be looking up, possibly observing its surroundings or searching for food. The scene captures the beauty of the waterbird in its natural habitat, surrounded by the lush greenery of the garden."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0075_22970.jpg,"The image features a waterbird, possibly a duck or a goose, swimming in a large body of water. The bird is positioned in the middle of the scene, with its head and neck extending out of the water. The water appears to be calm, providing a serene environment for the bird to swim in. The scene is set against a backdrop of trees, adding to the natural ambiance of the location."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0032_22886.jpg,"The image features a large, black waterbird, possibly a stork or a crane, standing on a grassy area near a fence. The bird is positioned in front of a building, possibly a ruin, and is looking out over the water. The scene is set against a backdrop of a body of water, creating a serene and picturesque atmosphere."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0006_22925.jpg,"The image features a large black waterbird standing on a rock near a body of water. The bird appears to be a crane, with its long neck and legs prominently displayed. The scene is set against a backdrop of mountains, creating a picturesque and serene environment. The bird's presence on the rock adds a sense of life and movement to the otherwise still landscape."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0023_23254.jpg,"The image features a large black bird with a long beak, possibly a pelican, flying over a beautiful blue ocean. The bird is flying close to the water, with its wings spread wide, creating a striking silhouette against the sky. The ocean is filled with small waves, and the bird appears to be enjoying its flight over the water. The scene is reminiscent of a tropical island, with the bird soaring above the picturesque landscape."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0035_23000.jpg,"The image features a large black bird, possibly a crane, standing in a grassy field near a body of water. The bird is spreading its wings, showcasing its impressive wingspan. The field is surrounded by a lake, and there are several other birds scattered throughout the scene, both in the water and on the land. The overall atmosphere of the image is serene and picturesque, with the bird and its surroundings creating a beautiful natural scene."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0080_23002.jpg,"The image features a waterbird standing on the edge of a lake, looking out over the water. The bird is positioned near the center of the scene, with its reflection visible in the water. The lake is surrounded by a lush green field, creating a serene and picturesque setting. The bird appears to be enjoying the view and the tranquility of the environment."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0068_23019.jpg,"The image features a large waterbird, possibly a duck or a goose, standing in shallow water near a rocky shore. The bird is spreading its wings, showcasing its impressive wingspan. The water appears to be a mix of rocks and water, creating a unique and interesting environment for the bird. The scene captures the bird's natural habitat and its interaction with the surrounding environment."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0076_23021.jpg,"The image features a waterbird standing on a sandy beach, with its mouth wide open, possibly yawning or making a sound. The bird is positioned near the center of the scene, and its long neck and beak are clearly visible. The beach appears to be relatively empty, with no other objects or people in the frame. The sky can be seen in the background, providing a sense of openness to the scene."
waterbird,023.Brandt_Cormorant/Brandt_Cormorant_0062_23038.jpg,"The image features a waterbird, possibly a seagull, flying through the water near a person's legs. The bird is captured in mid-air, with its wings spread wide, as it glides through the water. The person's legs are visible below the bird, and they seem to be observing the bird's flight. The scene appears to be taking place in a body of water, such as an ocean or a lake, where the bird is enjoying its natural habitat."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0053_796331.jpg,"The image features a large waterbird, possibly a duck or a goose, standing in the water and splashing around. The bird is surrounded by a splash of water, indicating that it is either wading or swimming. Another person can be seen in the background, possibly observing the waterbird or engaging in water activities. The scene captures the beauty of nature and the interaction between the waterbird and its environment."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0072_796269.jpg,"The image features a white swan and a black duck swimming together in a body of water. The black duck is perched on the white swan's back, creating an interesting and unique scene. The swan and duck are surrounded by water, with the swan's wings spread out, providing a sense of motion and depth to the image."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0040_796272.jpg,"The image features a large waterbird, possibly a crane or a heron, standing on the edge of a body of water. The bird is positioned near the water's edge, with its reflection visible in the water. The scene is set against a backdrop of trees, creating a serene and natural atmosphere. The bird's size and presence in the image emphasize its majestic and graceful appearance."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0002_796275.jpg,"The image features a black and blue waterbird, possibly a duck, sitting on a branch overlooking a body of water. The bird appears to be looking at the camera, capturing the viewer's attention. The scene is set against a backdrop of trees, creating a serene and natural atmosphere. The waterbird's presence adds a sense of life and movement to the otherwise still and calm environment."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0050_796276.jpg,"The image features a waterbird, possibly a goose, standing on the edge of a boat in the water. The bird is looking towards the camera, creating a sense of depth and perspective in the scene. The boat is positioned in the middle of the water, with the bird standing on the side of it. The overall atmosphere of the image is serene and captures the beauty of the bird and its surroundings."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0042_796277.jpg,"The image features a waterbird, possibly a duck or a goose, standing on the edge of a body of water. The bird appears to be looking into the water, possibly searching for food or observing its surroundings. The waterbird is the main focus of the scene, and its reflection can be seen in the water, creating a sense of depth and dimension. The image captures the beauty and tranquility of the natural environment, with the waterbird as the central subject."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0049_796279.jpg,"The image features a large waterbird, possibly a goose, standing on one leg on a body of water. The bird is positioned near the center of the scene, with its reflection visible in the water. The water appears to be calm, providing a serene backdrop for the bird. The scene captures the bird's natural beauty and grace as it stands on the water's edge."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0007_796280.jpg,"The image features a waterbird with a distinctive red beak, standing in a bamboo forest. The bird is surrounded by tall bamboo stalks, creating a natural and serene environment. The bird's beak is painted red, which adds a striking contrast to its black body. The scene captures the beauty of the waterbird in its natural habitat, surrounded by the lush greenery of the bamboo forest."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0034_23425.jpg,"The image features a group of people riding on a boat in the ocean, with a large waterbird, possibly a pelican, perched on the boat's bow. The bird appears to be looking at the people, creating an interesting scene. There are at least five people visible on the boat, with some of them standing closer to the waterbird and others further away. The boat is surrounded by water, and the people seem to be enjoying their time on the boat."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0065_796293.jpg,"The image features a waterbird, possibly a seagull, flying over a surfboard in the ocean. The bird is positioned above the surfboard, which is floating on the water. The scene captures the bird's impressive flight as it soars above the surfboard, creating a dynamic and captivating moment."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0035_796294.jpg,"The image features a large black waterbird with a yellow beak, standing on one leg in the water. The bird appears to be a crane, with its wings spread out, possibly drying them off. The bird is positioned in the middle of the scene, with its wings covering a significant portion of the image. The water appears to be calm, providing a serene environment for the bird to rest in."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0048_796296.jpg,"The image features a woman with a waterbird, possibly a duck, sitting on her shoulder. The bird is positioned close to her face, covering a significant portion of her head. The woman is wearing a striped shirt, and the bird appears to be looking at her. The scene takes place near a body of water, as evidenced by the presence of the waterbird and the surrounding environment."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0056_796297.jpg,"The image features a large black bird, possibly a pelican, standing on a concrete ledge near a body of water. The bird appears to be looking at the camera, capturing the viewer's attention. The scene also includes a boat in the background, adding to the overall atmosphere of the location."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0061_796300.jpg,"The image features a large black bird with a red beak, standing on a rock in the ocean. The bird appears to be a waterbird, possibly a crane, as it is situated near the water. The bird's beak is prominently displayed, and its body is positioned in a way that it seems to be looking at the viewer. The scene is set against a dark sky, adding a dramatic backdrop to the bird's presence in the ocean."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0037_796305.jpg,"The image features a waterbird, possibly a duck or a goose, standing on a beach near the water. The bird is positioned in the center of the scene, with its body facing the water. The beach is wet, indicating that the tide is coming in or has recently receded.In the background, there are two other birds, one located towards the left side of the image and the other towards the right side. The presence of these birds adds to the overall atmosphere of the scene, creating a sense of a lively beach environment."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0009_796314.jpg,"The image features a black bird, possibly a seagull, standing on the water near a large ship. The bird is positioned in the foreground, with the ship in the background. The bird appears to be looking at the camera, capturing the viewer's attention. The scene is set against a backdrop of the ocean, creating a serene and picturesque atmosphere."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0052_796316.jpg,"The image features a large black and blue waterbird standing on a boat in the water. The bird appears to be looking at the camera, possibly posing for a picture. The boat is surrounded by several other boats of various sizes, creating a lively scene. The waterbird seems to be the main focus of the image, as it stands out against the backdrop of the boats and the water."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0070_796319.jpg,"The image features a waterbird, possibly a duck or a goose, flying over the ocean waves. The bird is captured in mid-air, soaring above the water. The scene is set against a backdrop of the ocean, with the bird flying close to the water's surface. The bird's wings are spread out, showcasing its graceful flight."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0028_796322.jpg,"The image features a large black waterbird standing on a rock near a body of water. The bird appears to be a duck, with its head turned to the side. The scene is set against a backdrop of a mountain range, creating a picturesque and serene atmosphere. The waterbird seems to be enjoying its time near the water, possibly taking a break from swimming or searching for food."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0017_796323.jpg,"The image features a waterbird standing on a rocky surface near the water. The bird is positioned in the center of the scene, with its head turned to the side. The rocky area extends to the background, creating a natural habitat for the bird. The water is visible in the distance, providing a serene and picturesque setting for the bird's presence."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0045_796324.jpg,"The image features a man and a woman standing on a hill, overlooking a large body of water. They are posing for a picture, with the woman on the left and the man on the right. The couple is standing close to each other, enjoying the view of the water and the surrounding landscape.In the background, there is a large bird, possibly a waterbird, flying over the water. The bird's presence adds a sense of excitement and wonder to the scene, making it a memorable moment for the couple."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0030_796325.jpg,"The image features a large black bird with a white beak, standing on a pier near a body of water. The bird appears to be a waterbird, possibly a seagull, as it is perched on the pier. The scene is set against a backdrop of a bridge, adding to the overall atmosphere of the image."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0036_796329.jpg,"The image features a man standing on a beach, wearing a pair of shorts and sunglasses. He is positioned near the water, with a bird, possibly a waterbird, standing close to him. The bird appears to be looking at the man, creating an interesting interaction between the two. The beach setting and the presence of the waterbird suggest a relaxed and enjoyable atmosphere."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0073_796332.jpg,"The image features a large waterbird, possibly a duck or a goose, standing on one leg in the water. The bird is positioned near the center of the scene, with its body facing the viewer. The water appears to be calm, providing a serene environment for the bird. The bird's reflection can be seen in the water, adding depth to the scene. The image captures the bird's natural beauty and grace as it stands in the water."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0062_796336.jpg,"The image features a large black waterbird, possibly a duck or a goose, floating on a lake or a pond. The bird is positioned in the middle of the scene, with its reflection visible in the water. The waterbird appears to be the main focus of the image, and it is surrounded by a serene environment with trees in the background. The scene captures the beauty of the bird in its natural habitat, enjoying the calm waters."
waterbird,024.Red_faced_Cormorant/Red_Faced_Cormorant_0033_796337.jpg,"The image features a large black bird, possibly a stork, standing on a pier near a river. The bird is positioned in the foreground, with a city skyline in the background. The cityscape includes a Ferris wheel, which is a prominent landmark in the scene.There are several people scattered around the area, some closer to the bird and others further away. The presence of the Ferris wheel and the people suggest that this scene takes place in a popular tourist destination."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0054_23812.jpg,"The image features a large waterbird, possibly a duck or a goose, standing on the back of a boat. The boat is situated in a body of water, possibly a lake or a river. The waterbird appears to be curiously looking at the camera, capturing the viewer's attention.In the background, there are several other boats of various sizes, indicating that this location is a popular spot for boating activities. The presence of multiple boats and the waterbird adds a lively atmosphere to the scene."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0083_23557.jpg,"The image features a waterbird, possibly a duck or a goose, flying over a large body of water. The bird is captured in mid-flight, with its wings spread wide, creating a silhouette against the sky. The water appears to be calm, and the bird's reflection can be seen on the surface of the water.In the scene, there is also a boat visible on the water, adding to the serene atmosphere of the image. The combination of the bird, the boat, and the vast expanse of water creates a picturesque and peaceful scene."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0012_23565.jpg,"The image features a large black waterbird standing on one leg in the water, with its head tilted upwards. The bird appears to be looking at something above it, possibly a boat or a person. The bird is positioned near the center of the image, and its size is quite impressive. The water appears to be calm, providing a serene environment for the bird to stand in."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0084_23836.jpg,"The image features a black bird flying over a beach near the ocean. The bird is captured in mid-flight, with its wings spread wide. The beach is a sandy area, and the ocean is visible in the background. Another bird can be seen in the distance, possibly a seagull, adding to the coastal atmosphere."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0035_23849.jpg,"The image features a large black waterbird standing on a brick walkway near a body of water. The bird appears to be a duck, with its head turned to the side, possibly observing its surroundings. The scene is set against a backdrop of water, creating a serene atmosphere."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0088_23855.jpg,"The image features a group of people standing near a body of water, posing for a picture. Among them, there is a large black bird, possibly a waterbird, standing in the water. The group consists of at least 12 people, with some standing closer to the water and others further back. In addition to the people and the waterbird, there are a few backpacks scattered around the scene, possibly belonging to the group members. The overall atmosphere appears to be a casual gathering of friends or family enjoying their time together near the water."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0008_23602.jpg,"The image features a waterbird, likely a seagull, standing on a rocky beach near the ocean. The bird is positioned close to the water, possibly preparing to fly or resting on the rock. The beach is rocky, with several rocks scattered around the area. The scene also includes a person standing on the beach, possibly observing the bird or enjoying the view."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0017_23875.jpg,"The image features a large black bird, possibly a seagull, flying over a wave-covered ocean. The bird is soaring through the air, with its wings spread wide, as it glides over the water. The scene captures the bird's impressive flight and the dynamic nature of the ocean waves."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0062_23623.jpg,"The image features a large black bird, possibly a waterbird, perched on a rocky cliff overlooking the ocean. The bird is prominently positioned in the foreground, with its wings spread wide, giving the impression of flying. The ocean is visible in the background, creating a serene and picturesque scene."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0085_23821.jpg,"The image features a waterbird, possibly a duck, standing on a dock near a large body of water. The bird is positioned in the center of the scene, with its wings spread out. The dock extends out into the water, providing a platform for the bird to stand on.In the background, there are two boats visible, one on the left side and another on the right side of the image. The presence of the boats suggests that this location is a popular spot for boating or other water-based activities."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0037_23889.jpg,"The image features a large waterbird, possibly a duck or a goose, standing in a grassy area near a tree. The bird is positioned in the center of the scene, with its wings spread out, giving it a majestic appearance. The grassy area is surrounded by trees, creating a serene and natural environment. The waterbird appears to be the main focus of the image, capturing the viewer's attention."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0100_23894.jpg,"The image features a large bird, possibly a stork or a heron, standing on a tree branch over a body of water. The bird appears to be looking down at the water, possibly searching for food. The scene is set in a serene environment with a calm lake and a forest in the background. The bird's reflection can be seen in the water, adding to the overall beauty of the scene."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0064_23641.jpg,"The image features a large bird, possibly a goose, flying over a body of water. The bird is captured in mid-flight, with its wings spread wide, creating a majestic silhouette against the sky. The water appears to be a lake, as the bird flies above it, creating a serene and picturesque scene. The bird's reflection can be seen in the water, adding depth and beauty to the image."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0038_23643.jpg,"The image features a large waterbird, possibly a goose or a swan, lying on the snow-covered ground. The bird appears to be dead, and its body is covered in snow. The scene also includes a boat in the background, which is located near the waterbird. The boat is quite large and occupies a significant portion of the image. The combination of the snow-covered ground and the presence of the boat creates a striking contrast between the natural and man-made elements in the scene."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0011_23667.jpg,"The image features a large waterbird, possibly a stork or a heron, standing in a body of water, possibly a lake or a pond. The bird is positioned near the center of the scene, with its wings spread out, creating a majestic silhouette against the sky. The water appears calm, and the sun is setting in the background, casting a warm glow on the scene. The bird's reflection can be seen in the water, adding depth and beauty to the image."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0029_23545.jpg,"The image features a large, metallic bird statue standing on one leg in a body of water, possibly a lake or a pond. The bird statue is positioned near a building, possibly a church, and is surrounded by a lush green environment. The statue appears to be a unique and artistic representation of a waterbird, capturing the viewer's attention."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0055_23415.jpg,"The image features a waterbird, possibly a crane, standing in a body of water. The bird is spreading its wings, possibly to take flight or to dry off. Another bird is visible in the scene, standing close to the waterbird. The water appears to be calm, providing a serene environment for the birds."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0024_23712.jpg,"The image features a large waterbird, possibly a duck or a goose, flying over a beautiful blue ocean. The bird is flying close to the water's surface, creating a sense of depth in the scene. The ocean is surrounded by a cityscape, with buildings and other structures visible in the background. The combination of the waterbird, the ocean, and the cityscape creates a picturesque and serene atmosphere."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0044_23536.jpg,"The image features a large waterbird, possibly a duck or a goose, standing on the water's surface. The bird is positioned in the center of the scene, with its wings spread out, giving it a majestic appearance. The water appears to be calm, providing a serene environment for the bird.In the background, there are several people visible, likely enjoying the view of the waterbird or engaging in other activities. The presence of the people adds a sense of scale to the scene, emphasizing the size of the waterbird in comparison to the people."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0047_23718.jpg,"The image features a large black bird, possibly a vulture, flying over a body of water. The bird is soaring above the water, creating a silhouette against the sky. The scene is set in a serene environment, with a boat visible in the background, floating on the water. The bird's presence adds a sense of life and movement to the otherwise calm and peaceful atmosphere."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0086_23719.jpg,"The image features a painting of a waterbird, possibly a duck, flying over a body of water. The bird is captured in mid-flight, with its wings spread wide. The painting is displayed on a board, which is placed on a sidewalk. In the background, there are several people walking along the sidewalk, enjoying the view of the painting. Some of them are closer to the foreground, while others are further away, creating a sense of depth in the scene."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0093_23722.jpg,"The image features a black waterbird, possibly a duck, standing in a pond surrounded by lily pads. The bird is positioned in the middle of the scene, with its reflection visible in the water. The pond is filled with lily pads, creating a serene and natural environment for the bird. The scene captures the beauty of the waterbird in its natural habitat."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0018_23880.jpg,"The image features a large black bird, possibly a waterbird, standing on a wooden deck or pier overlooking the ocean. The bird is positioned near the center of the scene, with its wings spread out, giving it a majestic appearance. The ocean is visible in the background, providing a serene and picturesque setting for the bird's presence."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0053_23760.jpg,"The image features a man riding a wave on a surfboard, with a bird flying above him. The bird is positioned towards the left side of the surfer, adding an interesting element to the scene. The surfer is skillfully navigating the wave, while the bird soars above, creating a dynamic and captivating moment."
waterbird,025.Pelagic_Cormorant/Pelagic_Cormorant_0019_23546.jpg,"The image features a waterbird, likely a duck, sitting in a body of water surrounded by tall grass. The bird is positioned in the middle of the scene, with its head facing the left side. The water appears to be a pond or a lake, providing a suitable habitat for the waterbird. The tall grass surrounding the water adds to the natural ambiance of the scene."
